3110;4450;05/07/2013;01010201102176;ATEUK PAHLAWAN;Baiturrahman;Peralihan Hak - Jual Beli;01010201.02191;SU.00047/2010;;4694/2013;
3111;4451;05/07/2013;01010602102375;COT MESJID;Lueng Bata;Peralihan Hak - Jual Beli;01010602.02381;SU.00050/2013;;4691/2013;
3112;4452;05/07/2013;01010111110539;LAMBARO SKEP;Kuta Alam;Pemisahan Bidang;95;SU.00026/2013;;4416/2013;
3113;4453;05/07/2013;01010111110540;LAMBARO SKEP;Kuta Alam;Pemisahan Bidang;94;SU.00027/2013;;4417/2013;
3114;4454;05/07/2013;01010111110541;LAMBARO SKEP;Kuta Alam;Pemisahan Bidang;92;SU.00028/2013;;4418/2013;
3115;4455;05/07/2013;01010111110542;LAMBARO SKEP;Kuta Alam;Pemisahan Bidang;107;SU.00029/2013;;4419/2013;
3116;4456;05/07/2013;01010111110543;LAMBARO SKEP;Kuta Alam;Pemisahan Bidang;107;SU.00030/2013;;4420/2013;
3117;4457;05/07/2013;01010111110544;LAMBARO SKEP;Kuta Alam;Pemisahan Bidang;106;SU.00031/2013;;4421/2013;
3118;4458;05/07/2013;01010111110545;LAMBARO SKEP;Kuta Alam;Pemisahan Bidang;106;SU.00032/2013;;4422/2013;
3119;4459;05/07/2013;01010111110546;LAMBARO SKEP;Kuta Alam;Pemisahan Bidang;106;SU.00033/2013;;4423/2013;
3120;4460;05/07/2013;01010111110547;LAMBARO SKEP;Kuta Alam;Pemisahan Bidang;128;SU.00034/2013;;4424/2013;
3121;4461;05/07/2013;01010606102673;BATOH;Lueng Bata;Penggabungan Bidang;72;SU.00169/2013;;4092/2013;
3122;4462;05/07/2013;01010109111054; ;;Pemecahan Bidang;66;SU.00048/2013;;2689/2013;
3123;4463;05/07/2013;01010109111055; ;;Pemecahan Bidang;68;SU.00049/2013;;2690/2013;
3124;4464;05/07/2013;01010109111056; ;;Pemecahan Bidang;64;SU.00050/2013;;2691/2013;
3125;4465;05/07/2013;01010109111057; ;;Pemecahan Bidang;62;SU.00051/2013;;2692/2013;
3126;4466;05/07/2013;01010109111058; ;;Pemecahan Bidang;64;SU.00052/2013;;2693/2013;
3127;4467;05/07/2013;01010109111059; ;;Pemecahan Bidang;68;SU.00053/2013;;2694/2013;
3128;4468;05/07/2013;01010902102274;LAMTEH;Ulee Kareng;Pemisahan Bidang;29;SU.00093/2013;;3989/2013;
3129;4469;05/07/2013;01010902102275;LAMTEH;Ulee Kareng;Pemisahan Bidang;28;SU.00094/2013;;3990/2013;
3130;4470;05/07/2013;01010902102276;LAMTEH;Ulee Kareng;Pemisahan Bidang;27;SU.00095/2013;;3991/2013;
3131;4471;05/07/2013;01010902102277;LAMTEH;Ulee Kareng;Pemisahan Bidang;27;SU.00096/2013;;3992/2013;
3132;4472;05/07/2013;01010902102278;LAMTEH;Ulee Kareng;Pemisahan Bidang;9;SU.00097/2013;;3993/2013;
3133;4473;05/07/2013;01010902102279;LAMTEH;Ulee Kareng;Pemisahan Bidang;68;SU.00098/2013;;3982/2013;
3134;4474;05/07/2013;01010902102280;LAMTEH;Ulee Kareng;Pemisahan Bidang;59;SU.00099/2013;;3983/2013;
3135;4475;05/07/2013;01010902102281;LAMTEH;Ulee Kareng;Pemisahan Bidang;40;SU.00100/2013;;3984/2013;
3136;4476;05/07/2013;01010902102282;LAMTEH;Ulee Kareng;Pemisahan Bidang;40;SU.00101/2013;;3985/2013;
3137;4477;05/07/2013;01010902102283;LAMTEH;Ulee Kareng;Pemisahan Bidang;41;SU.00102/2013;;3986/2013;
3138;4478;05/07/2013;01010902102284;LAMTEH;Ulee Kareng;Pemisahan Bidang;42;SU.00103/2013;;3987/2013;
3139;4479;05/07/2013;01010902102285;LAMTEH;Ulee Kareng;Pemisahan Bidang;43;SU.00104/2013;;3988/2013;
3140;4480;05/07/2013;01010703102269;MIBO;Banda Raya;Pemisahan Bidang;1011;SU.00025/2013;;4093/2013;
3141;4481;05/07/2013;01010903102620;LAMBHUK;Ulee Kareng;Pemisahan Bidang;199;SU.00075/2013;;4072/2013;
3142;4482;05/07/2013;01010405110555;LAMGUGOB;Syah Kuala;Pemisahan Bidang;408;SU.00093/2013;;4106/2013;
3143;4483;05/07/2013;01010705102289;LHONG CUT;Banda Raya;Pemisahan Bidang;724;SU.00067/2013;;4063/2013;
3144;4484;05/07/2013;01010604102247; ;;Pemisahan Bidang;373;SU.00034/2013;;2741/2013;
3145;4485;05/07/2013;01010312110274;ASOE NANGGROE;Meuraxa;Pemisahan Bidang;131;SU.00009/2013;;4293/2013;
3146;4486;05/07/2013;01010312110275;ASOE NANGGROE;Meuraxa;Pemisahan Bidang;103;SU.00010/2013;;4294/2013;
3147;4487;05/07/2013;01010312110276;ASOE NANGGROE;Meuraxa;Pemisahan Bidang;106;SU.00011/2013;;4295/2013;
3148;4488;05/07/2013;01010903102618;LAMBHUK;Ulee Kareng;Pemisahan Bidang;17;SU.00073/2013;;4290/2013;
3149;4489;05/07/2013;01010704102403;LAM ARA;Banda Raya;Pemisahan Bidang;188;SU.00075/2013;;4372/2013;
3150;4490;05/07/2013;01010704102404;LAM ARA;Banda Raya;Pemisahan Bidang;189;SU.00076/2013;;4373/2013;
3151;4491;05/07/2013;01010601102348;LUENG BATA;Lueng Bata;Pemisahan Bidang;172;SU.00077/2013;;4355/2013;
3152;4492;05/07/2013;01010602102386;COT MESJID;Lueng Bata;Pemisahan Bidang;41;SU.00060/2013;;4484/2013;
3153;4493;05/07/2013;01010806110703;LAMTEUMEN TIMUR;Jaya Baru;Pemisahan Bidang;300;SU.00098/2013;;4401/2013;
3154;4494;05/07/2013;01010701102371;LHONG RAYA;Banda Raya;Pemisahan Bidang;296;SU.00064/2013;;4415/2013;
3155;4495;05/07/2013;01010902102291;LAMTEH;Ulee Kareng;Pemisahan Bidang;175;SU.00110/2013;;4482/2013;
3156;4496;05/07/2013;01010902102286;LAMTEH;Ulee Kareng;Pemisahan Bidang;133;SU.00105/2013;;4001/2013;
3157;4497;05/07/2013;01010902102287;LAMTEH;Ulee Kareng;Pemisahan Bidang;110;SU.00106/2013;;4002/2013;
3158;4498;05/07/2013;01010902102288;LAMTEH;Ulee Kareng;Pemisahan Bidang;126;SU.00107/2013;;4003/2013;
3159;4499;05/07/2013;01010902102289;LAMTEH;Ulee Kareng;Pemisahan Bidang;139;SU.00108/2013;;4004/2013;
3160;4500;05/07/2013;01010902102290;LAMTEH;Ulee Kareng;Pemisahan Bidang;138;SU.00109/2013;;4005/2013;
3161;4501;05/07/2013;01010202102178;PEUNITI;Baiturrahman;Pemecahan Bidang;73;SU.00025/2013;;3209/2013;
3162;4502;05/07/2013;01010202102179;PEUNITI;Baiturrahman;Pemecahan Bidang;73;SU.00026/2013;;3210/2013;
3163;4503;05/07/2013;01010202102180;PEUNITI;Baiturrahman;Pemecahan Bidang;73;SU.00027/2013;;3211/2013;
3164;4504;05/07/2013;01010202102181;PEUNITI;Baiturrahman;Pemecahan Bidang;68;SU.00028/2013;;3212/2013;
3165;4505;05/07/2013;01010108110680;MULIA;Kuta Alam;Pemisahan Bidang;85;SU.00040/2013;;4604/2013;
3166;4506;05/07/2013;01010904102437;ILIE;Ulee Kareng;Pemisahan Bidang;218;SU.00104/2013;;4568/2013;
3167;4507;05/07/2013;01010606102686;BATOH;Lueng Bata;Pemisahan Bidang;89;SU.00172/2013;;4296/2013;
3168;4508;05/07/2013;01010606102687;BATOH;Lueng Bata;Pemisahan Bidang;77;SU.00173/2013;;4297/2013;
